"userID","Visit_Date","Visit.Hour","Total_Bill","Rpayment","address","city","state","country","zip","rating","food_rating","service_rating","southindian","southindian_QTY","southindian_UnitPrice","starter","starter_QTY","starter_UnitPrice","Sabji","Sabji_QTY","Sabji_UnitPrice","Bread","Bread_QTY","Bread_UnitPrice","Rice","Rice_QTY","Rice_UnitPrice","Sweet","Sweet_QTY","Sweet_UnitPrice"
"U1095","06-11-17",17,2740,"MasterCard-Eurocard","Wadgaon Sheri","Pune","Maharashtra","India",411486,1,4,4,"Dhokla",2,50,"Chicken 65",3,240,"Chicken Tikka",4,360,"Tandoor Roti",1,30,"Pulao",2,190,"Gulab Jamun",1,70
"U1007","20-01-17",9,1200,"MasterCard-Eurocard","Ganeshkhind","Pune","Maharashtra","India",411396,5,2,1,"idli",1,60,"Masala Papad",3,40,"Paneer Butter Masala",1,190,"Butter Naan",1,40,"Steam Rice",4,160,"Kulfi",3,50
"U1091","14-08-17",19,2490,"MasterCard-Eurocard","Wagholi","Pune","Maharashtra","India",411240,3,3,3,"idli",4,60,"chicken Kabab",2,320,"Paneer Butter Masala",1,190,"Chapati",1,20,"Chicken Biriyani",3,360,"Cham-Cham",4,80
"U1019","02-02-17",20,2720,"MasterCard-Eurocard","Shivajinagar","Pune","Maharashtra","India",411375,1,5,1,"Dhokla",4,50,"Veg Kabab",2,270,"Butter Chicken",4,340,"Tandoor Roti",4,30,"Chicken Biriyani",1,360,"Gulab Jamun",2,70
"U1061","10-02-17",19,2080,"MasterCard-Eurocard","Dattawadi","Pune","Maharashtra","India",411893,4,1,1,"paratha",1,70,"Chicken 65",3,240,"Paneer Butter Masala",2,190,"Butter Naan",3,40,"Steam Rice",4,160,"Kulfi",3,50
"U1112","15-10-17",19,1610,"MasterCard-Eurocard","Pashan","Pune","Maharashtra","India",411397,4,2,1,"wada",2,45,"Veg Kabab",3,270,"Paneer Butter Masala",1,190,"Chapati",4,20,"Steam Rice",1,160,"Gulab Jamun",4,70
"U1096","20-09-17",21,2730,"MasterCard-Eurocard","Aundh","Pune","Maharashtra","India",411683,3,4,1,"wada",4,45,"chicken Kabab",4,320,"Chana Masala",4,130,"Tandoor Roti",1,30,"Chicken Biriyani",1,360,"Carrot Halwa",3,120
"U1097","21-03-17",19,1920,"MasterCard-Eurocard","Dattawadi","Pune","Maharashtra","India",411151,2,1,2,"wada",4,45,"Veg Kabab",1,270,"Beef Vindaloo",2,420,"Tandoor Roti",1,30,"Steam Rice",3,160,"Carrot Halwa",1,120
"U1108","05-12-17",7,1895,"MasterCard-Eurocard","Chandan Nagar","Pune","Maharashtra","India",411970,1,3,3,"wada",1,45,"Chili Chicken",3,260,"Alu Gobi",1,140,"Chapati",4,20,"Pulao",3,190,"Gulab Jamun",4,70
"U1034","22-01-17",15,1200,"MasterCard-Eurocard","Katraj","Pune","Maharashtra","India",411931,1,4,3,"idli",1,60,"Masala Papad",2,40,"Dal Makhani",3,125,"Chapati",2,20,"Pulao",3,190,"Ice Cream",1,75
"U1095","01-11-17",8,1690,"MasterCard-Eurocard","Chandan Nagar","Pune","Maharashtra","India",411228,2,4,5,"Dhokla",1,50,"Masala Papad",4,40,"Chicken Tikka",1,360,"Aaloo paratha",1,70,"Veg Biryani",3,280,"Gulab Jamun",3,70
"U1007","23-03-17",8,2790,"MasterCard-Eurocard","Parvati Hill","Pune","Maharashtra","India",411890,5,5,2,"dosa",1,70,"Chili Chicken",2,260,"Butter Chicken",4,340,"Aaloo paratha",4,70,"Mutton Biryani",1,400,"Cham-Cham",2,80
"U1091","04-05-17",7,2820,"MasterCard-Eurocard","Koregaon Park","Pune","Maharashtra","India",411388,5,3,4,"paratha",3,70,"Masala Papad",3,40,"Beef Vindaloo",2,420,"Tandoor Roti",3,30,"Mutton Biryani",3,400,"Carrot Halwa",3,120
"U1019","28-09-17",11,2325,"MasterCard-Eurocard","Wadgaon Sheri","Pune","Maharashtra","India",411229,1,3,2,"idli",3,60,"Chaat Papri",2,50,"Butter Chicken",4,340,"Chapati",3,20,"Mutton Biryani",1,400,"Ice Cream",3,75
"U1061","30-10-17",16,2250,"MasterCard-Eurocard","Swargate","Pune","Maharashtra","India",411859,1,4,3,"Dhokla",3,50,"chicken Kabab",2,320,"Alu Gobi",1,140,"Butter Naan",1,40,"Chicken Biriyani",3,360,"Kulfi",4,50
"U1112","12-03-17",17,3350,"MasterCard-Eurocard","Baner","Pune","Maharashtra","India",411713,3,1,2,"paratha",4,70,"Veg Kabab",3,270,"Beef Vindaloo",4,420,"Butter Naan",3,40,"Pulao",2,190,"Cham-Cham",1,80
"U1096","11-01-17",21,2200,"MasterCard-Eurocard","Bavdhan","Pune","Maharashtra","India",411178,2,1,4,"paratha",2,70,"Chaat Papri",4,50,"Butter Chicken",2,340,"Aaloo paratha",2,70,"Mutton Biryani",2,400,"Kheer",3,80
"U1097","25-06-17",23,2835,"MasterCard-Eurocard","Ganeshkhind","Pune","Maharashtra","India",411793,1,2,1,"idli",4,60,"chicken Kabab",3,320,"Chicken Tikka",3,360,"Tandoor Roti",4,30,"Chicken Biriyani",1,360,"Ice Cream",1,75
"U1108","27-04-17",7,2510,"MasterCard-Eurocard","Chandan Nagar","Pune","Maharashtra","India",411321,3,4,2,"dosa",4,70,"Chili Chicken",3,260,"Alu Gobi",3,140,"Tandoor Roti",1,30,"Pulao",4,190,"Carrot Halwa",2,120
"U1034","09-12-17",12,1920,"MasterCard-Eurocard","Balewadi","Pune","Maharashtra","India",411886,1,5,3,"wada",4,45,"Chicken 65",1,240,"Dal Makhani",4,125,"Aaloo paratha",4,70,"Steam Rice",3,160,"Carrot Halwa",2,120
"U1095","07-11-17",15,1540,"MasterCard-Eurocard","Deccan","Pune","Maharashtra","India",411911,5,5,1,"paratha",3,70,"Chaat Papri",1,50,"Chicken Tikka",1,360,"Aaloo paratha",4,70,"Veg Biryani",2,280,"Cham-Cham",1,80
"U1007","03-11-17",20,3380,"MasterCard-Eurocard","Handewadi","Pune","Maharashtra","India",411000,1,1,1,"dosa",2,70,"Veg Kabab",1,270,"Butter Chicken",4,340,"Tandoor Roti",3,30,"Mutton Biryani",3,400,"Kheer",4,80
"U1091","28-06-17",11,2235,"MasterCard-Eurocard","Katraj","Pune","Maharashtra","India",411856,1,2,1,"wada",4,45,"Chicken 65",4,240,"Dal Makhani",3,125,"Butter Naan",4,40,"Steam Rice",3,160,"Kheer",1,80
"U1019","01-09-17",17,2090,"MasterCard-Eurocard","Aundh","Pune","Maharashtra","India",411272,3,1,5,"idli",1,60,"chicken Kabab",2,320,"Chana Masala",4,130,"Tandoor Roti",2,30,"Pulao",4,190,"Kulfi",1,50
"U1061","12-05-17",13,1780,"MasterCard-Eurocard","Handewadi","Pune","Maharashtra","India",411381,1,4,5,"paratha",4,70,"chicken Kabab",2,320,"Chana Masala",2,130,"Butter Naan",1,40,"Steam Rice",2,160,"Barfi",4,60
"U1112","20-10-17",10,1840,"MasterCard-Eurocard","Kothrud","Pune","Maharashtra","India",411596,4,3,2,"paratha",1,70,"chicken Kabab",1,320,"Chana Masala",1,130,"Butter Naan",1,40,"Mutton Biryani",2,400,"Carrot Halwa",4,120
"U1096","15-08-17",7,1865,"MasterCard-Eurocard","Bibwewadi","Pune","Maharashtra","India",411814,2,4,5,"wada",1,45,"chicken Kabab",1,320,"Chicken Tikka",1,360,"Tandoor Roti",4,30,"Chicken Biriyani",2,360,"Ice Cream",4,75
"U1097","25-09-17",12,1580,"MasterCard-Eurocard","Pashan","Pune","Maharashtra","India",411903,4,4,4,"idli",1,60,"Masala Papad",1,40,"Chana Masala",4,130,"Chapati",2,20,"Veg Biryani",3,280,"Cham-Cham",1,80
"U1108","10-01-17",10,1740,"MasterCard-Eurocard","Hadapsar","Pune","Maharashtra","India",411661,1,5,2,"wada",4,45,"Chicken 65",2,240,"Alu Gobi",3,140,"Aaloo paratha",2,70,"Pulao",2,190,"Gulab Jamun",2,70
"U1034","13-12-17",18,1850,"MasterCard-Eurocard","Bavdhan","Pune","Maharashtra","India",411163,1,4,4,"wada",2,45,"chicken Kabab",3,320,"Alu Gobi",2,140,"Aaloo paratha",3,70,"Pulao",1,190,"Barfi",2,60
"U1095","02-01-17",12,2180,"MasterCard-Eurocard","Bibwewadi","Pune","Maharashtra","India",411558,2,5,3,"dosa",2,70,"Chili Chicken",1,260,"Beef Vindaloo",3,420,"Butter Naan",2,40,"Chicken Biriyani",1,360,"Kheer",1,80
"U1007","12-02-17",22,1105,"MasterCard-Eurocard","Ganeshkhind","Pune","Maharashtra","India",411115,3,5,5,"wada",3,45,"Chicken 65",1,240,"Dal Makhani",2,125,"Butter Naan",2,40,"Steam Rice",1,160,"Cham-Cham",3,80
"U1091","26-02-17",9,2320,"MasterCard-Eurocard","Kharadi","Pune","Maharashtra","India",411843,3,1,2,"wada",2,45,"chicken Kabab",4,320,"Chana Masala",1,130,"Butter Naan",2,40,"Veg Biryani",2,280,"Barfi",3,60
"U1019","12-10-17",8,1630,"MasterCard-Eurocard","Koregaon Park","Pune","Maharashtra","India",411520,5,5,5,"idli",3,60,"Veg Kabab",1,270,"Beef Vindaloo",1,420,"Aaloo paratha",2,70,"Pulao",3,190,"Kulfi",1,50
"U1061","12-04-17",17,1910,"MasterCard-Eurocard","Ganeshkhind","Pune","Maharashtra","India",411611,2,1,5,"paratha",2,70,"chicken Kabab",2,320,"Alu Matar",2,145,"Chapati",4,20,"Veg Biryani",1,280,"Carrot Halwa",4,120
"U1112","23-05-17",23,1805,"MasterCard-Eurocard","Katraj","Pune","Maharashtra","India",411730,3,2,3,"Dhokla",1,50,"Chicken 65",3,240,"Alu Matar",3,145,"Butter Naan",2,40,"Veg Biryani",1,280,"Carrot Halwa",2,120
"U1096","20-10-17",10,2195,"MasterCard-Eurocard","Deccan","Pune","Maharashtra","India",411982,4,1,3,"wada",3,45,"Chicken 65",4,240,"Alu Matar",2,145,"Aaloo paratha",3,70,"Veg Biryani",1,280,"Kheer",4,80
"U1097","24-06-17",7,2265,"MasterCard-Eurocard","Balewadi","Pune","Maharashtra","India",411186,3,4,2,"idli",4,60,"Veg Kabab",4,270,"Dal Makhani",1,125,"Chapati",1,20,"Steam Rice",3,160,"Cham-Cham",4,80
"U1108","18-08-17",17,1570,"MasterCard-Eurocard","Bibwewadi","Pune","Maharashtra","India",411957,4,5,4,"idli",1,60,"Veg Kabab",1,270,"Alu Matar",4,145,"Butter Naan",2,40,"Veg Biryani",1,280,"Ice Cream",4,75
"U1034","26-12-17",14,1800,"MasterCard-Eurocard","Bavdhan","Pune","Maharashtra","India",411341,4,1,2,"idli",2,60,"Chili Chicken",2,260,"Chana Masala",2,130,"Chapati",1,20,"Steam Rice",4,160,"Carrot Halwa",2,120
"U1095","27-09-17",23,2090,"MasterCard-Eurocard","Bibwewadi","Pune","Maharashtra","India",411108,3,5,4,"idli",3,60,"Masala Papad",4,40,"Beef Vindaloo",3,420,"Chapati",3,20,"Pulao",1,190,"Barfi",4,60
"U1007","22-03-17",13,2835,"MasterCard-Eurocard","Balewadi","Pune","Maharashtra","India",411323,1,2,1,"paratha",4,70,"Chili Chicken",1,260,"Dal Makhani",3,125,"Chapati",1,20,"Mutton Biryani",4,400,"Ice Cream",4,75
"U1091","26-10-17",19,2660,"MasterCard-Eurocard","Swargate","Pune","Maharashtra","India",411333,2,4,5,"Dhokla",2,50,"chicken Kabab",4,320,"Dal Makhani",2,125,"Butter Naan",4,40,"Chicken Biriyani",2,360,"Ice Cream",2,75
"U1019","11-08-17",15,3110,"MasterCard-Eurocard","Swargate","Pune","Maharashtra","India",411624,2,4,5,"dosa",3,70,"Masala Papad",4,40,"Beef Vindaloo",4,420,"Chapati",2,20,"Veg Biryani",3,280,"Barfi",3,60
"U1061","23-12-17",17,2510,"MasterCard-Eurocard","Aundh","Pune","Maharashtra","India",411278,5,4,1,"Dhokla",3,50,"chicken Kabab",2,320,"Butter Chicken",1,340,"Aaloo paratha",2,70,"Veg Biryani",4,280,"Carrot Halwa",1,120
"U1112","29-01-17",19,2940,"MasterCard-Eurocard","Baner","Pune","Maharashtra","India",411332,5,1,5,"Dhokla",2,50,"Veg Kabab",3,270,"Butter Chicken",3,340,"Tandoor Roti",3,30,"Chicken Biriyani",2,360,"Kulfi",4,50
"U1096","10-12-17",15,2760,"MasterCard-Eurocard","Ganeshkhind","Pune","Maharashtra","India",411930,2,4,4,"dosa",2,70,"chicken Kabab",3,320,"Alu Gobi",3,140,"Chapati",1,20,"Chicken Biriyani",3,360,"Gulab Jamun",2,70
"U1097","02-11-17",14,1815,"MasterCard-Eurocard","Bibwewadi","Pune","Maharashtra","India",411976,1,5,5,"wada",1,45,"Masala Papad",2,40,"Beef Vindaloo",2,420,"Aaloo paratha",2,70,"Veg Biryani",2,280,"Ice Cream",2,75
"U1077","06-06-17",7,2330,"cash","Anandnagar","Pune","Maharashtra","India",411646,2,4,2,"dosa",1,70,"chicken Kabab",3,320,"Paneer Butter Masala",4,190,"Chapati",3,20,"Steam Rice",1,160,"Cham-Cham",4,80
"U1108","22-03-17",17,2840,"cash","Pashan","Pune","Maharashtra","India",411468,1,5,5,"paratha",4,70,"chicken Kabab",1,320,"Butter Chicken",4,340,"Tandoor Roti",3,30,"Chicken Biriyani",2,360,"Gulab Jamun",1,70
"U1081","08-10-17",23,1580,"cash","Baner","Pune","Maharashtra","India",411255,4,5,3,"wada",4,45,"Chili Chicken",1,260,"Butter Chicken",1,340,"Tandoor Roti",4,30,"Chicken Biriyani",1,360,"Cham-Cham",4,80
"U1056","06-05-17",23,2620,"cash","Deccan","Pune","Maharashtra","India",411068,1,1,4,"paratha",1,70,"Chili Chicken",1,260,"Beef Vindaloo",4,420,"Aaloo paratha",1,70,"Chicken Biriyani",1,360,"Barfi",3,60
"U1134","02-09-17",15,2790,"cash","Kharadi","Pune","Maharashtra","India",411151,1,5,1,"idli",3,60,"Chili Chicken",4,260,"Paneer Butter Masala",1,190,"Tandoor Roti",2,30,"Veg Biryani",4,280,"Kulfi",4,50
"U1116","31-12-17",8,2420,"cash","Bund Garden","Pune","Maharashtra","India",411926,2,1,5,"dosa",4,70,"Masala Papad",3,40,"Beef Vindaloo",3,420,"Butter Naan",1,40,"Mutton Biryani",1,400,"Kheer",4,80
"U1132","04-02-17",15,1565,"cash","Chandan Nagar","Pune","Maharashtra","India",411105,1,5,1,"wada",1,45,"chicken Kabab",1,320,"Alu Matar",4,145,"Chapati",3,20,"Mutton Biryani",1,400,"Cham-Cham",2,80
"U1120","22-01-17",17,2175,"cash","Shivajinagar","Pune","Maharashtra","India",411510,3,3,2,"paratha",4,70,"Veg Kabab",1,270,"Chana Masala",4,130,"Butter Naan",2,40,"Mutton Biryani",2,400,"Ice Cream",3,75
"U1036","17-12-17",22,1560,"cash","Aundh","Pune","Maharashtra","India",411712,4,4,4,"idli",3,60,"Masala Papad",3,40,"Paneer Butter Masala",2,190,"Butter Naan",2,40,"Steam Rice",3,160,"Kheer",4,80
"U1084","11-08-17",9,1725,"cash","Kharadi","Pune","Maharashtra","India",411435,4,1,1,"idli",3,60,"Veg Kabab",2,270,"Dal Makhani",1,125,"Aaloo paratha",2,70,"Pulao",2,190,"Carrot Halwa",3,120
"U1113","17-09-17",12,2165,"cash","Hadapsar","Pune","Maharashtra","India",411816,4,1,1,"wada",3,45,"Chaat Papri",4,50,"Beef Vindaloo",2,420,"Aaloo paratha",3,70,"Steam Rice",3,160,"Ice Cream",4,75
"U1104","09-08-17",12,3240,"cash","Chandan Nagar","Pune","Maharashtra","India",411830,4,1,4,"paratha",4,70,"Chicken 65",4,240,"Chicken Tikka",2,360,"Tandoor Roti",3,30,"Veg Biryani",4,280,"Gulab Jamun",1,70
"U1106","26-07-17",16,2720,"cash","Kothrud","Pune","Maharashtra","India",411391,3,3,3,"dosa",1,70,"Chaat Papri",4,50,"Dal Makhani",4,125,"Aaloo paratha",3,70,"Chicken Biriyani",4,360,"Ice Cream",4,75
"U1045","29-03-17",12,1745,"cash","Aundh","Pune","Maharashtra","India",411970,1,3,2,"paratha",3,70,"chicken Kabab",1,320,"Alu Matar",3,145,"Chapati",1,20,"Veg Biryani",1,280,"Carrot Halwa",4,120
"U1016","27-06-17",16,3280,"cash","Pashan","Pune","Maharashtra","India",411008,5,5,4,"Dhokla",1,50,"chicken Kabab",3,320,"Paneer Butter Masala",3,190,"Chapati",2,20,"Mutton Biryani",4,400,"Barfi",1,60
"U1007","13-11-17",8,1820,"cash","Parvati Hill","Pune","Maharashtra","India",411509,2,2,5,"paratha",1,70,"Chicken 65",2,240,"Chana Masala",4,130,"Aaloo paratha",1,70,"Chicken Biriyani",1,360,"Kheer",4,80
"U1013","31-08-17",10,2540,"cash","Koregaon Park","Pune","Maharashtra","India",411587,1,5,3,"idli",3,60,"Chaat Papri",2,50,"Butter Chicken",2,340,"Butter Naan",2,40,"Mutton Biryani",3,400,"Ice Cream",4,75
"U1001","06-08-17",18,2260,"cash","Bund Garden","Pune","Maharashtra","India",411504,2,2,1,"wada",2,45,"Chicken 65",2,240,"Beef Vindaloo",3,420,"Tandoor Roti",1,30,"Steam Rice",2,160,"Kheer",1,80
"U1135","23-08-17",13,2050,"cash","Khadki","Pune","Maharashtra","India",411825,5,4,2,"paratha",3,70,"Masala Papad",4,40,"Alu Gobi",4,140,"Tandoor Roti",4,30,"Mutton Biryani",2,400,"Kulfi",4,50
"U1032","24-08-17",17,1930,"cash","Katraj","Pune","Maharashtra","India",411598,2,1,2,"idli",4,60,"chicken Kabab",3,320,"Dal Makhani",2,125,"Chapati",2,20,"Steam Rice",2,160,"Carrot Halwa",1,120
"U1062","18-03-17",15,2510,"cash","Parvati Hill","Pune","Maharashtra","India",411685,2,5,3,"dosa",4,70,"Chicken 65",1,240,"Chicken Tikka",2,360,"Butter Naan",3,40,"Chicken Biriyani",3,360,"Gulab Jamun",1,70
"U1092","30-03-17",12,1565,"cash","Bavdhan","Pune","Maharashtra","India",411339,1,3,2,"wada",1,45,"Chili Chicken",3,260,"Alu Gobi",2,140,"Chapati",3,20,"Steam Rice",1,160,"Kheer",3,80
"U1109","04-06-17",14,2085,"cash","Kharadi","Pune","Maharashtra","India",411215,5,4,5,"idli",1,60,"Chicken 65",2,240,"Alu Matar",1,145,"Chapati",4,20,"Veg Biryani",4,280,"Kulfi",4,50
"U1122","15-07-17",11,3000,"cash","Anandnagar","Pune","Maharashtra","India",411107,1,4,5,"Dhokla",2,50,"chicken Kabab",4,320,"Alu Gobi",4,140,"Aaloo paratha",1,70,"Veg Biryani",3,280,"Ice Cream",2,75
"U1098","17-05-17",13,1760,"cash","Katraj","Pune","Maharashtra","India",411033,3,1,4,"dosa",4,70,"Chili Chicken",1,260,"Butter Chicken",2,340,"Butter Naan",2,40,"Veg Biryani",1,280,"Barfi",3,60
"U1033","06-01-17",13,1950,"cash","Kharadi","Pune","Maharashtra","India",411748,2,3,2,"paratha",1,70,"Masala Papad",3,40,"Paneer Butter Masala",1,190,"Aaloo paratha",3,70,"Veg Biryani",4,280,"Barfi",4,60
"U1089","07-01-17",18,2955,"cash","Swargate","Pune","Maharashtra","India",411131,4,5,2,"wada",4,45,"chicken Kabab",2,320,"Butter Chicken",2,340,"Tandoor Roti",1,30,"Mutton Biryani",3,400,"Ice Cream",3,75
"U1027","30-10-17",21,1420,"cash","Bibwewadi","Pune","Maharashtra","India",411327,1,5,5,"Dhokla",4,50,"Masala Papad",3,40,"Chana Masala",3,130,"Tandoor Roti",3,30,"Pulao",2,190,"Barfi",4,60
"U1029","18-09-17",10,1300,"cash","Kothrud","Pune","Maharashtra","India",411012,4,5,2,"dosa",2,70,"Masala Papad",1,40,"Paneer Butter Masala",2,190,"Tandoor Roti",3,30,"Pulao",3,190,"Cham-Cham",1,80
"U1086","19-03-17",20,1500,"cash","Chandan Nagar","Pune","Maharashtra","India",411759,2,5,1,"dosa",1,70,"Chaat Papri",2,50,"Dal Makhani",4,125,"Tandoor Roti",1,30,"Chicken Biriyani",2,360,"Cham-Cham",1,80
"U1137","18-01-17",8,2070,"cash","Handewadi","Pune","Maharashtra","India",411056,4,5,3,"dosa",4,70,"Chaat Papri",1,50,"Alu Matar",4,145,"Butter Naan",3,40,"Chicken Biriyani",2,360,"Kheer",4,80
"U1046","02-07-17",8,2585,"cash","Baner","Pune","Maharashtra","India",411825,3,2,4,"dosa",3,70,"chicken Kabab",3,320,"Dal Makhani",3,125,"Chapati",4,20,"Steam Rice",4,160,"Kheer",4,80
"U1090","15-05-17",20,2370,"cash","Pashan","Pune","Maharashtra","India",411342,4,5,3,"wada",3,45,"Veg Kabab",3,270,"Chicken Tikka",3,360,"Butter Naan",2,40,"Pulao",1,190,"Ice Cream",1,75
"U1059","08-03-17",11,2110,"cash","Koregaon Park","Pune","Maharashtra","India",411560,4,2,2,"Dhokla",3,50,"Masala Papad",1,40,"Alu Matar",3,145,"Aaloo paratha",3,70,"Mutton Biryani",3,400,"Ice Cream",1,75
"U1049","03-01-17",16,1660,"cash","Ganeshkhind","Pune","Maharashtra","India",411408,4,3,5,"Dhokla",3,50,"Chicken 65",2,240,"Alu Matar",4,145,"Aaloo paratha",1,70,"Veg Biryani",1,280,"Kulfi",2,50
"U1002","08-06-17",17,2095,"cash","Kharadi","Pune","Maharashtra","India",411626,4,5,3,"idli",4,60,"Chili Chicken",2,260,"Alu Matar",4,145,"Tandoor Roti",4,30,"Veg Biryani",2,280,"Ice Cream",1,75
"U1077","23-05-17",10,1260,"cash","Pashan","Pune","Maharashtra","India",411842,2,3,2,"paratha",4,70,"Masala Papad",2,40,"Alu Gobi",4,140,"Chapati",4,20,"Pulao",1,190,"Gulab Jamun",1,70
"U1108","29-09-17",21,2850,"cash","Yerwada","Pune","Maharashtra","India",411781,4,1,2,"paratha",2,70,"Veg Kabab",3,270,"Butter Chicken",4,340,"Chapati",1,20,"Mutton Biryani",1,400,"Carrot Halwa",1,120
"U1081","15-01-17",19,2660,"cash","Swargate","Pune","Maharashtra","India",411554,4,3,1,"wada",4,45,"Chicken 65",2,240,"Beef Vindaloo",2,420,"Butter Naan",2,40,"Veg Biryani",3,280,"Kheer",3,80
"U1056","07-08-17",12,3790,"cash","Anandnagar","Pune","Maharashtra","India",411767,2,2,5,"idli",3,60,"Veg Kabab",3,270,"Butter Chicken",4,340,"Butter Naan",1,40,"Mutton Biryani",3,400,"Kulfi",4,50
"U1134","13-12-17",7,940,"cash","Deccan","Pune","Maharashtra","India",411785,3,4,3,"wada",2,45,"Chaat Papri",2,50,"Dal Makhani",2,125,"Tandoor Roti",1,30,"Pulao",1,190,"Gulab Jamun",4,70
"U1116","25-08-17",22,1550,"cash","Deccan","Pune","Maharashtra","India",411819,2,3,4,"dosa",2,70,"Masala Papad",2,40,"Alu Matar",2,145,"Tandoor Roti",4,30,"Chicken Biriyani",2,360,"Kulfi",4,50
"U1132","17-04-17",9,2425,"cash","Katraj","Pune","Maharashtra","India",411461,2,4,1,"idli",3,60,"Chicken 65",4,240,"Alu Gobi",1,140,"Butter Naan",3,40,"Mutton Biryani",2,400,"Ice Cream",3,75
"U1120","03-05-17",22,3350,"cash","Anandnagar","Pune","Maharashtra","India",411503,2,4,2,"dosa",4,70,"chicken Kabab",4,320,"Chana Masala",1,130,"Aaloo paratha",1,70,"Chicken Biriyani",4,360,"Kulfi",3,50
"U1036","25-08-17",18,1900,"cash","Katraj","Pune","Maharashtra","India",411167,2,1,4,"paratha",2,70,"Chili Chicken",3,260,"Chicken Tikka",2,360,"Chapati",1,20,"Pulao",1,190,"Kulfi",1,50
"U1084","13-05-17",16,2040,"cash","Khadki","Pune","Maharashtra","India",411828,5,2,5,"Dhokla",2,50,"Veg Kabab",3,270,"Alu Gobi",4,140,"Tandoor Roti",4,30,"Mutton Biryani",1,400,"Kulfi",1,50
"U1113","07-05-17",8,1835,"cash","Wagholi","Pune","Maharashtra","India",411379,5,5,4,"Dhokla",2,50,"chicken Kabab",2,320,"Alu Matar",3,145,"Butter Naan",1,40,"Steam Rice",3,160,"Gulab Jamun",2,70
"U1104","23-06-17",7,1595,"cash","Khadki","Pune","Maharashtra","India",411227,2,5,4,"wada",1,45,"Veg Kabab",2,270,"Chana Masala",2,130,"Chapati",1,20,"Pulao",3,190,"Kheer",2,80
"U1106","20-04-17",12,1640,"cash","Parvati Hill","Pune","Maharashtra","India",411157,5,2,4,"Dhokla",2,50,"Masala Papad",3,40,"Dal Makhani",4,125,"Chapati",2,20,"Steam Rice",4,160,"Carrot Halwa",2,120
"U1045","01-04-17",14,2160,"cash","Anandnagar","Pune","Maharashtra","India",411611,3,4,5,"idli",3,60,"Veg Kabab",1,270,"Chana Masala",2,130,"Aaloo paratha",3,70,"Veg Biryani",4,280,"Barfi",2,60
"U1016","26-07-17",9,1795,"cash","Bibwewadi","Pune","Maharashtra","India",411654,1,1,3,"wada",3,45,"Chicken 65",1,240,"Alu Matar",4,145,"Tandoor Roti",4,30,"Steam Rice",3,160,"Barfi",4,60
"U1007","07-06-17",12,2350,"cash","Anandnagar","Pune","Maharashtra","India",411866,5,5,3,"idli",4,60,"Chili Chicken",3,260,"Chana Masala",3,130,"Aaloo paratha",2,70,"Veg Biryani",2,280,"Carrot Halwa",2,120
"U1013","06-11-17",13,2140,"cash","Dattawadi","Pune","Maharashtra","India",411519,4,3,5,"paratha",2,70,"Chili Chicken",1,260,"Paneer Butter Masala",2,190,"Butter Naan",1,40,"Chicken Biriyani",3,360,"Cham-Cham",3,80
"U1001","20-01-17",13,2440,"cash","Balewadi","Pune","Maharashtra","India",411656,1,1,1,"Dhokla",2,50,"chicken Kabab",4,320,"Chana Masala",3,130,"Aaloo paratha",1,70,"Steam Rice",2,160,"Gulab Jamun",4,70
"U1135","14-08-17",11,2940,"cash","Katraj","Pune","Maharashtra","India",411862,4,1,4,"paratha",1,70,"Chicken 65",4,240,"Paneer Butter Masala",3,190,"Chapati",2,20,"Veg Biryani",4,280,"Barfi",3,60
"U1032","02-02-17",14,3305,"cash","Wagholi","Pune","Maharashtra","India",411808,3,4,3,"Dhokla",1,50,"Chili Chicken",4,260,"Chicken Tikka",3,360,"Aaloo paratha",1,70,"Veg Biryani",3,280,"Ice Cream",3,75
"U1062","10-02-17",18,1925,"cash","Dattawadi","Pune","Maharashtra","India",411453,3,2,5,"idli",3,60,"chicken Kabab",3,320,"Dal Makhani",1,125,"Butter Naan",1,40,"Pulao",2,190,"Carrot Halwa",2,120
"U1092","15-10-17",12,3500,"cash","Pashan","Pune","Maharashtra","India",411685,3,2,1,"paratha",2,70,"Chili Chicken",4,260,"Chana Masala",4,130,"Butter Naan",2,40,"Mutton Biryani",4,400,"Barfi",2,60
"U1109","20-09-17",11,2350,"cash","Shivajinagar","Pune","Maharashtra","India",411658,4,4,2,"paratha",3,70,"Masala Papad",3,40,"Alu Matar",4,145,"Aaloo paratha",2,70,"Veg Biryani",4,280,"Barfi",3,60
"U1122","21-03-17",18,1815,"cash","Koregaon Park","Pune","Maharashtra","India",411182,3,3,2,"wada",2,45,"chicken Kabab",3,320,"Dal Makhani",3,125,"Butter Naan",2,40,"Pulao",1,190,"Barfi",2,60
"U1098","05-12-17",13,2010,"cash","Khadki","Pune","Maharashtra","India",411609,1,2,3,"Dhokla",3,50,"Chicken 65",3,240,"Paneer Butter Masala",1,190,"Tandoor Roti",1,30,"Pulao",4,190,"Kheer",2,80
"U1033","22-01-17",7,1615,"cash","Katraj","Pune","Maharashtra","India",411371,1,4,1,"Dhokla",2,50,"Chili Chicken",2,260,"Paneer Butter Masala",3,190,"Tandoor Roti",1,30,"Steam Rice",2,160,"Ice Cream",1,75
